,customer_id,group,purchase_count
5442,5442,test,0.0
5443,5443,test,0.0
5444,5444,test,0.0
5445,5445,test,0.0
5446,5446,test,0.0
5447,5447,test,1.0
5448,5448,test,0.0
5449,5449,test,1.0
5450,5450,test,1.0
5451,5451,test,0.0
5452,5452,test,0.0
5453,5453,test,3.0
5454,5454,test,0.0
5455,5455,test,0.0
5456,5456,test,2.0
5457,5457,test,1.0
5458,5458,test,1.0
5459,5459,test,1.0
5460,5460,test,0.0
5461,5461,test,0.0
5462,5462,test,0.0
5463,5463,test,1.0
5464,5464,test,0.0
5465,5465,test,1.0
5466,5466,test,1.0
5467,5467,test,0.0
5468,5468,test,0.0
5469,5469,test,0.0
5470,5470,test,1.0
5471,5471,test,3.0
5472,5472,test,0.0
5473,5473,test,0.0
5474,5474,test,0.0
5475,5475,test,0.0
5476,5476,test,1.0
5477,5477,test,0.0
5478,5478,test,1.0
5479,5479,test,2.0
5480,5480,test,0.0
5481,5481,test,1.0
5482,5482,test,0.0
5483,5483,test,1.0
5484,5484,test,0.0
5485,5485,test,0.0
5486,5486,test,3.0
5487,5487,test,1.0
5488,5488,test,1.0
5489,5489,test,2.0
5490,5490,test,1.0
5491,5491,test,1.0
5492,5492,test,0.0
5493,5493,test,0.0
5494,5494,test,0.0
5495,5495,test,0.0
5496,5496,test,0.0
5497,5497,test,1.0
5498,5498,test,1.0
5499,5499,test,1.0
5500,5500,test,0.0
5501,5501,test,3.0
5502,5502,test,1.0
5503,5503,test,0.0
5504,5504,test,0.0
5505,5505,test,1.0
5506,5506,test,1.0
5507,5507,test,0.0
5508,5508,test,0.0
5509,5509,test,1.0
5510,5510,test,0.0
5511,5511,test,0.0
5512,5512,test,1.0
5513,5513,test,0.0
5514,5514,test,0.0
5515,5515,test,0.0
5516,5516,test,1.0
5517,5517,test,1.0
5518,5518,test,1.0
5519,5519,test,0.0
5520,5520,test,2.0
5521,5521,test,2.0
5522,5522,test,0.0
5523,5523,test,0.0
5524,5524,test,0.0
5525,5525,test,1.0
5526,5526,test,1.0
5527,5527,test,2.0
5528,5528,test,0.0
5529,5529,test,0.0
5530,5530,test,0.0
5531,5531,test,0.0
5532,5532,test,3.0
5533,5533,test,0.0
5534,5534,test,1.0
5535,5535,test,0.0
5536,5536,test,0.0
5537,5537,test,1.0
5538,5538,test,1.0
5539,5539,test,0.0
5540,5540,test,0.0
5541,5541,test,0.0
5542,5542,test,0.0
5543,5543,test,0.0
5544,5544,test,0.0
5545,5545,test,1.0
5546,5546,test,2.0
5547,5547,test,0.0
5548,5548,test,0.0
5549,5549,test,0.0
5550,5550,test,1.0
5551,5551,test,2.0
5552,5552,test,1.0
5553,5553,test,0.0
5554,5554,test,1.0
5555,5555,test,2.0
5556,5556,test,1.0
5557,5557,test,0.0
5558,5558,test,0.0
5559,5559,test,0.0
5560,5560,test,0.0
5561,5561,test,1.0
5562,5562,test,0.0
5563,5563,test,1.0
5564,5564,test,1.0
5565,5565,test,1.0
5566,5566,test,1.0
5567,5567,test,0.0
5568,5568,test,2.0
5569,5569,test,1.0
5570,5570,test,1.0
5571,5571,test,1.0
5572,5572,test,0.0
5573,5573,test,0.0
5574,5574,test,0.0
5575,5575,test,0.0
5576,5576,test,0.0
5577,5577,test,0.0
5578,5578,test,1.0
5579,5579,test,0.0
5580,5580,test,0.0
5581,5581,test,0.0
5582,5582,test,0.0
5583,5583,test,0.0
5584,5584,test,0.0
5585,5585,test,1.0
5586,5586,test,1.0
5587,5587,test,0.0
5588,5588,test,2.0
5589,5589,test,1.0
5590,5590,test,0.0
5591,5591,test,0.0
5592,5592,test,0.0
5593,5593,test,0.0
5594,5594,test,0.0
5595,5595,test,0.0
5596,5596,test,0.0
5597,5597,test,0.0
5598,5598,test,0.0
5599,5599,test,0.0
5600,5600,test,0.0
5601,5601,test,0.0
5602,5602,test,0.0
5603,5603,test,2.0
5604,5604,test,0.0
5605,5605,test,0.0
5606,5606,test,1.0
5607,5607,test,0.0
5608,5608,test,1.0
5609,5609,test,0.0
5610,5610,test,0.0
5611,5611,test,0.0
5612,5612,test,1.0
5613,5613,test,0.0
5614,5614,test,0.0
5615,5615,test,0.0
5616,5616,test,1.0
5617,5617,test,0.0
5618,5618,test,0.0
5619,5619,test,0.0
5620,5620,test,0.0
5621,5621,test,1.0
5622,5622,test,0.0
5623,5623,test,1.0
5624,5624,test,0.0
5625,5625,test,0.0
5626,5626,test,1.0
5627,5627,test,0.0
5628,5628,test,0.0
5629,5629,test,1.0
5630,5630,test,0.0
5631,5631,test,0.0
5632,5632,test,0.0
5633,5633,test,1.0
5634,5634,test,1.0
5635,5635,test,1.0
5636,5636,test,1.0
5637,5637,test,0.0
5638,5638,test,0.0
5639,5639,test,0.0
5640,5640,test,1.0
5641,5641,test,2.0
5642,5642,test,1.0
5643,5643,test,0.0
5644,5644,test,0.0
5645,5645,test,1.0
5646,5646,test,0.0
5647,5647,test,0.0
5648,5648,test,1.0
5649,5649,test,0.0
5650,5650,test,0.0
5651,5651,test,0.0
5652,5652,test,0.0
5653,5653,test,0.0
5654,5654,test,0.0
5655,5655,test,1.0
5656,5656,test,3.0
5657,5657,test,0.0
5658,5658,test,0.0
5659,5659,test,0.0
5660,5660,test,0.0
5661,5661,test,0.0
5662,5662,test,1.0
5663,5663,test,1.0
5664,5664,test,2.0
5665,5665,test,0.0
5666,5666,test,1.0
5667,5667,test,1.0
5668,5668,test,0.0
5669,5669,test,2.0
5670,5670,test,1.0
5671,5671,test,1.0
5672,5672,test,0.0
5673,5673,test,1.0
5674,5674,test,0.0
5675,5675,test,0.0
5676,5676,test,0.0
5677,5677,test,0.0
5678,5678,test,2.0
5679,5679,test,0.0
5680,5680,test,0.0
5681,5681,test,0.0
5682,5682,test,0.0
5683,5683,test,0.0
5684,5684,test,0.0
5685,5685,test,0.0
5686,5686,test,0.0
5687,5687,test,0.0
5688,5688,test,1.0
5689,5689,test,0.0
5690,5690,test,1.0
5691,5691,test,1.0
5692,5692,test,0.0
5693,5693,test,0.0
5694,5694,test,1.0
5695,5695,test,0.0
5696,5696,test,1.0
5697,5697,test,0.0
5698,5698,test,0.0
5699,5699,test,1.0
5700,5700,test,2.0
5701,5701,test,0.0
5702,5702,test,0.0
5703,5703,test,1.0
5704,5704,test,1.0
5705,5705,test,3.0
5706,5706,test,0.0
5707,5707,test,2.0
5708,5708,test,0.0
5709,5709,test,2.0
5710,5710,test,0.0
5711,5711,test,0.0
5712,5712,test,1.0
5713,5713,test,0.0
5714,5714,test,0.0
5715,5715,test,3.0
5716,5716,test,0.0
5717,5717,test,1.0
5718,5718,test,0.0
5719,5719,test,0.0
5720,5720,test,2.0
5721,5721,test,1.0
5722,5722,test,1.0
5723,5723,test,0.0
5724,5724,test,0.0
5725,5725,test,0.0
5726,5726,test,1.0
5727,5727,test,1.0
5728,5728,test,0.0
5729,5729,test,0.0
5730,5730,test,2.0
5731,5731,test,2.0
5732,5732,test,1.0
5733,5733,test,1.0
5734,5734,test,0.0
5735,5735,test,1.0
5736,5736,test,1.0
5737,5737,test,1.0
5738,5738,test,0.0
5739,5739,test,0.0
5740,5740,test,0.0
5741,5741,test,2.0
5742,5742,test,1.0
5743,5743,test,1.0
5744,5744,test,2.0
5745,5745,test,1.0
5746,5746,test,1.0
5747,5747,test,0.0
5748,5748,test,2.0
5749,5749,test,1.0
5750,5750,test,1.0
5751,5751,test,0.0
5752,5752,test,1.0
5753,5753,test,0.0
5754,5754,test,0.0
5755,5755,test,2.0
5756,5756,test,1.0
5757,5757,test,1.0
5758,5758,test,0.0
5759,5759,test,0.0
5760,5760,test,0.0
5761,5761,test,0.0
5762,5762,test,0.0
5763,5763,test,0.0
5764,5764,test,0.0
5765,5765,test,0.0
5766,5766,test,1.0
5767,5767,test,0.0
5768,5768,test,0.0
5769,5769,test,2.0
5770,5770,test,2.0
5771,5771,test,0.0
5772,5772,test,1.0
5773,5773,test,1.0
5774,5774,test,1.0
5775,5775,test,1.0
5776,5776,test,1.0
5777,5777,test,0.0
5778,5778,test,0.0
5779,5779,test,0.0
5780,5780,test,0.0
5781,5781,test,0.0
5782,5782,test,0.0
5783,5783,test,0.0
5784,5784,test,0.0
5785,5785,test,0.0
5786,5786,test,1.0
5787,5787,test,0.0
5788,5788,test,2.0
5789,5789,test,0.0
5790,5790,test,0.0
5791,5791,test,1.0
5792,5792,test,1.0
5793,5793,test,2.0
5794,5794,test,0.0
5795,5795,test,0.0
5796,5796,test,0.0
5797,5797,test,1.0
5798,5798,test,0.0
5799,5799,test,2.0
5800,5800,test,0.0
5801,5801,test,1.0
5802,5802,test,1.0
5803,5803,test,1.0
5804,5804,test,2.0
5805,5805,test,1.0
5806,5806,test,1.0
5807,5807,test,1.0
5808,5808,test,1.0
5809,5809,test,0.0
5810,5810,test,0.0
5811,5811,test,2.0
5812,5812,test,1.0
5813,5813,test,1.0
5814,5814,test,1.0
5815,5815,test,0.0
5816,5816,test,0.0
5817,5817,test,1.0
5818,5818,test,0.0
5819,5819,test,1.0
5820,5820,test,1.0
5821,5821,test,0.0
5822,5822,test,1.0
5823,5823,test,0.0
5824,5824,test,0.0
5825,5825,test,0.0
5826,5826,test,1.0
5827,5827,test,3.0
5828,5828,test,1.0
5829,5829,test,1.0
5830,5830,test,0.0
5831,5831,test,0.0
5832,5832,test,2.0
5833,5833,test,0.0
5834,5834,test,0.0
5835,5835,test,1.0
5836,5836,test,1.0
5837,5837,test,1.0
5838,5838,test,0.0
5839,5839,test,1.0
5840,5840,test,2.0
5841,5841,test,0.0
5842,5842,test,1.0
5843,5843,test,2.0
5844,5844,test,0.0
5845,5845,test,1.0
5846,5846,test,1.0
5847,5847,test,1.0
5848,5848,test,1.0
5849,5849,test,1.0
5850,5850,test,1.0
5851,5851,test,0.0
5852,5852,test,1.0
5853,5853,test,0.0
5854,5854,test,0.0
5855,5855,test,3.0
5856,5856,test,2.0
5857,5857,test,1.0
5858,5858,test,2.0
5859,5859,test,0.0
5860,5860,test,0.0
5861,5861,test,0.0
5862,5862,test,1.0
5863,5863,test,3.0
5864,5864,test,2.0
5865,5865,test,1.0
5866,5866,test,0.0
5867,5867,test,0.0
5868,5868,test,0.0
5869,5869,test,0.0
5870,5870,test,1.0
5871,5871,test,1.0
5872,5872,test,0.0
5873,5873,test,0.0
5874,5874,test,0.0
5875,5875,test,0.0
5876,5876,test,0.0
5877,5877,test,1.0
5878,5878,test,0.0
5879,5879,test,1.0
5880,5880,test,0.0
5881,5881,test,1.0
5882,5882,test,0.0
5883,5883,test,0.0
5884,5884,test,1.0
5885,5885,test,0.0
5886,5886,test,0.0
5887,5887,test,0.0
5888,5888,test,1.0
5889,5889,test,1.0
5890,5890,test,0.0
5891,5891,test,0.0
5892,5892,test,1.0
5893,5893,test,0.0
5894,5894,test,0.0
5895,5895,test,0.0
5896,5896,test,0.0
5897,5897,test,0.0
5898,5898,test,1.0
5899,5899,test,0.0
5900,5900,test,0.0
5901,5901,test,2.0
5902,5902,test,2.0
5903,5903,test,2.0
5904,5904,test,0.0
5905,5905,test,2.0
5906,5906,test,2.0
5907,5907,test,0.0
5908,5908,test,1.0
5909,5909,test,2.0
5910,5910,test,0.0
5911,5911,test,1.0
5912,5912,test,1.0
5913,5913,test,1.0
5914,5914,test,0.0
5915,5915,test,1.0
5916,5916,test,1.0
5917,5917,test,1.0
5918,5918,test,0.0
5919,5919,test,0.0
5920,5920,test,0.0
5921,5921,test,0.0
5922,5922,test,0.0
5923,5923,test,0.0
5924,5924,test,2.0
5925,5925,test,0.0
5926,5926,test,3.0
5927,5927,test,0.0
5928,5928,test,0.0
5929,5929,test,1.0
5930,5930,test,0.0
5931,5931,test,1.0
5932,5932,test,0.0
5933,5933,test,1.0
5934,5934,test,0.0
5935,5935,test,1.0
5936,5936,test,0.0
5937,5937,test,2.0
5938,5938,test,0.0
5939,5939,test,1.0
5940,5940,test,0.0
5941,5941,test,1.0
5942,5942,test,1.0
5943,5943,test,0.0
5944,5944,test,0.0
5945,5945,test,0.0
5946,5946,test,0.0
5947,5947,test,0.0
5948,5948,test,0.0
5949,5949,test,2.0
5950,5950,test,0.0
5951,5951,test,1.0
5952,5952,test,1.0
5953,5953,test,0.0
5954,5954,test,0.0
5955,5955,test,2.0
5956,5956,test,0.0
5957,5957,test,1.0
5958,5958,test,0.0
5959,5959,test,2.0
5960,5960,test,1.0
5961,5961,test,0.0
5962,5962,test,1.0
5963,5963,test,1.0
5964,5964,test,1.0
5965,5965,test,0.0
5966,5966,test,1.0
5967,5967,test,1.0
5968,5968,test,0.0
5969,5969,test,1.0
5970,5970,test,1.0
5971,5971,test,2.0
5972,5972,test,0.0
5973,5973,test,0.0
5974,5974,test,0.0
5975,5975,test,0.0
5976,5976,test,1.0
5977,5977,test,2.0
5978,5978,test,0.0
5979,5979,test,1.0
5980,5980,test,0.0
5981,5981,test,1.0
5982,5982,test,0.0
5983,5983,test,0.0
5984,5984,test,1.0
5985,5985,test,0.0
5986,5986,test,0.0
5987,5987,test,1.0
5988,5988,test,0.0
5989,5989,test,1.0
5990,5990,test,1.0
5991,5991,test,0.0
5992,5992,test,0.0
5993,5993,test,0.0
5994,5994,test,0.0
5995,5995,test,2.0
5996,5996,test,1.0
5997,5997,test,0.0
5998,5998,test,2.0
5999,5999,test,0.0
6000,6000,test,0.0
6001,6001,test,1.0
6002,6002,test,0.0
6003,6003,test,0.0
6004,6004,test,1.0
6005,6005,test,0.0
6006,6006,test,1.0
6007,6007,test,1.0
6008,6008,test,1.0
6009,6009,test,0.0
6010,6010,test,0.0
6011,6011,test,1.0
6012,6012,test,1.0
6013,6013,test,0.0
6014,6014,test,1.0
6015,6015,test,0.0
6016,6016,test,0.0
6017,6017,test,0.0
6018,6018,test,1.0
6019,6019,test,0.0
6020,6020,test,0.0
6021,6021,test,0.0
6022,6022,test,0.0
6023,6023,test,0.0
6024,6024,test,1.0
6025,6025,test,2.0
6026,6026,test,0.0
6027,6027,test,0.0
6028,6028,test,0.0
6029,6029,test,1.0
6030,6030,test,0.0
6031,6031,test,2.0
6032,6032,test,0.0
6033,6033,test,1.0
6034,6034,test,1.0
6035,6035,test,0.0
6036,6036,test,1.0
6037,6037,test,3.0
6038,6038,test,1.0
6039,6039,test,0.0
6040,6040,test,1.0
6041,6041,test,0.0
6042,6042,test,0.0
6043,6043,test,0.0
6044,6044,test,0.0
6045,6045,test,1.0
6046,6046,test,0.0
6047,6047,test,1.0
6048,6048,test,0.0
6049,6049,test,0.0
6050,6050,test,0.0
6051,6051,test,0.0
6052,6052,test,2.0
6053,6053,test,1.0
6054,6054,test,0.0
6055,6055,test,2.0
6056,6056,test,0.0
6057,6057,test,0.0
6058,6058,test,0.0
6059,6059,test,0.0
6060,6060,test,0.0
6061,6061,test,0.0
6062,6062,test,0.0
6063,6063,test,1.0
6064,6064,test,0.0
6065,6065,test,0.0
6066,6066,test,1.0
6067,6067,test,1.0
6068,6068,test,0.0
6069,6069,test,1.0
6070,6070,test,0.0
6071,6071,test,0.0
6072,6072,test,1.0
6073,6073,test,0.0
6074,6074,test,1.0
6075,6075,test,0.0
6076,6076,test,3.0
6077,6077,test,0.0
6078,6078,test,1.0
6079,6079,test,0.0
6080,6080,test,0.0
6081,6081,test,0.0
6082,6082,test,0.0
6083,6083,test,0.0
6084,6084,test,3.0
6085,6085,test,1.0
6086,6086,test,0.0
6087,6087,test,0.0
6088,6088,test,0.0
6089,6089,test,1.0
6090,6090,test,0.0
6091,6091,test,1.0
6092,6092,test,1.0
6093,6093,test,1.0
6094,6094,test,0.0
6095,6095,test,0.0
6096,6096,test,0.0
6097,6097,test,0.0
6098,6098,test,1.0
6099,6099,test,0.0
6100,6100,test,0.0
6101,6101,test,0.0
6102,6102,test,0.0
6103,6103,test,1.0
6104,6104,test,1.0
6105,6105,test,1.0
6106,6106,test,5.0
6107,6107,test,1.0
6108,6108,test,0.0
6109,6109,test,1.0
6110,6110,test,1.0
6111,6111,test,0.0
6112,6112,test,0.0
6113,6113,test,1.0
6114,6114,test,1.0
6115,6115,test,0.0
6116,6116,test,2.0
6117,6117,test,1.0
6118,6118,test,0.0
6119,6119,test,1.0
6120,6120,test,0.0
6121,6121,test,0.0
6122,6122,test,0.0
6123,6123,test,1.0
6124,6124,test,1.0
6125,6125,test,1.0
6126,6126,test,0.0
6127,6127,test,0.0
6128,6128,test,2.0
6129,6129,test,0.0
6130,6130,test,1.0
6131,6131,test,0.0
6132,6132,test,1.0
6133,6133,test,0.0
6134,6134,test,1.0
6135,6135,test,2.0
6136,6136,test,0.0
6137,6137,test,0.0
6138,6138,test,0.0
6139,6139,test,1.0
6140,6140,test,0.0
6141,6141,test,1.0
6142,6142,test,0.0
6143,6143,test,1.0
6144,6144,test,0.0
6145,6145,test,1.0
6146,6146,test,1.0
6147,6147,test,1.0
6148,6148,test,0.0
6149,6149,test,0.0
6150,6150,test,1.0
6151,6151,test,0.0
6152,6152,test,0.0
6153,6153,test,0.0
6154,6154,test,0.0
6155,6155,test,1.0
6156,6156,test,0.0
6157,6157,test,0.0
6158,6158,test,0.0
6159,6159,test,2.0
6160,6160,test,1.0
6161,6161,test,0.0
6162,6162,test,0.0
6163,6163,test,2.0
6164,6164,test,0.0
6165,6165,test,1.0
6166,6166,test,0.0
6167,6167,test,0.0
6168,6168,test,0.0
6169,6169,test,0.0
6170,6170,test,1.0
6171,6171,test,0.0
6172,6172,test,0.0
6173,6173,test,2.0
6174,6174,test,1.0
6175,6175,test,1.0
6176,6176,test,0.0
6177,6177,test,0.0
6178,6178,test,1.0
6179,6179,test,2.0
6180,6180,test,1.0
6181,6181,test,0.0
6182,6182,test,2.0
6183,6183,test,0.0
6184,6184,test,0.0
6185,6185,test,0.0
6186,6186,test,2.0
6187,6187,test,0.0
6188,6188,test,0.0
6189,6189,test,0.0
6190,6190,test,1.0
6191,6191,test,1.0
6192,6192,test,0.0
6193,6193,test,0.0
6194,6194,test,0.0
6195,6195,test,1.0
6196,6196,test,0.0
6197,6197,test,0.0
6198,6198,test,1.0
6199,6199,test,1.0
6200,6200,test,0.0
6201,6201,test,1.0
6202,6202,test,1.0
6203,6203,test,1.0
6204,6204,test,0.0
6205,6205,test,1.0
6206,6206,test,1.0
6207,6207,test,1.0
6208,6208,test,2.0
6209,6209,test,1.0
6210,6210,test,0.0
6211,6211,test,1.0
6212,6212,test,1.0
6213,6213,test,1.0
6214,6214,test,2.0
6215,6215,test,0.0
6216,6216,test,0.0
6217,6217,test,0.0
6218,6218,test,2.0
6219,6219,test,0.0
6220,6220,test,0.0
6221,6221,test,1.0
6222,6222,test,1.0
6223,6223,test,0.0
6224,6224,test,1.0
6225,6225,test,0.0
6226,6226,test,1.0
6227,6227,test,1.0
6228,6228,test,0.0
6229,6229,test,0.0
6230,6230,test,1.0
6231,6231,test,0.0
6232,6232,test,1.0
6233,6233,test,2.0
6234,6234,test,1.0
6235,6235,test,2.0
6236,6236,test,1.0
6237,6237,test,1.0
6238,6238,test,0.0
6239,6239,test,0.0
6240,6240,test,1.0
6241,6241,test,0.0
6242,6242,test,1.0
6243,6243,test,0.0
6244,6244,test,1.0
6245,6245,test,0.0
6246,6246,test,1.0
6247,6247,test,0.0
6248,6248,test,0.0
6249,6249,test,0.0
6250,6250,test,0.0
6251,6251,test,0.0
6252,6252,test,0.0
6253,6253,test,1.0
6254,6254,test,0.0
6255,6255,test,1.0
6256,6256,test,2.0
6257,6257,test,0.0
6258,6258,test,2.0
6259,6259,test,0.0
6260,6260,test,0.0
6261,6261,test,1.0
6262,6262,test,1.0
6263,6263,test,2.0
6264,6264,test,0.0
6265,6265,test,2.0
6266,6266,test,1.0
6267,6267,test,1.0
6268,6268,test,0.0
6269,6269,test,1.0
6270,6270,test,0.0
6271,6271,test,2.0
6272,6272,test,0.0
6273,6273,test,0.0
6274,6274,test,1.0
6275,6275,test,0.0
6276,6276,test,2.0
6277,6277,test,0.0
6278,6278,test,2.0
6279,6279,test,0.0
6280,6280,test,0.0
6281,6281,test,0.0
6282,6282,test,0.0
6283,6283,test,0.0
6284,6284,test,1.0
6285,6285,test,1.0
6286,6286,test,1.0
6287,6287,test,1.0
6288,6288,test,0.0
6289,6289,test,1.0
6290,6290,test,1.0
6291,6291,test,1.0
6292,6292,test,0.0
6293,6293,test,0.0
6294,6294,test,0.0
6295,6295,test,0.0
6296,6296,test,0.0
6297,6297,test,0.0
6298,6298,test,1.0
6299,6299,test,0.0
6300,6300,test,0.0
6301,6301,test,1.0
6302,6302,test,0.0
6303,6303,test,0.0
6304,6304,test,1.0
6305,6305,test,0.0
6306,6306,test,0.0
6307,6307,test,0.0
6308,6308,test,1.0
6309,6309,test,1.0
6310,6310,test,0.0
6311,6311,test,1.0
6312,6312,test,0.0
6313,6313,test,0.0
6314,6314,test,0.0
6315,6315,test,0.0
6316,6316,test,1.0
6317,6317,test,1.0
6318,6318,test,0.0
6319,6319,test,0.0
6320,6320,test,1.0
6321,6321,test,2.0
6322,6322,test,0.0
6323,6323,test,0.0
6324,6324,test,0.0
6325,6325,test,0.0
6326,6326,test,0.0
6327,6327,test,0.0
6328,6328,test,1.0
6329,6329,test,1.0
6330,6330,test,1.0
6331,6331,test,0.0
6332,6332,test,0.0
6333,6333,test,0.0
6334,6334,test,0.0
6335,6335,test,1.0
6336,6336,test,0.0
6337,6337,test,0.0
6338,6338,test,0.0
6339,6339,test,0.0
6340,6340,test,0.0
6341,6341,test,0.0
6342,6342,test,1.0
6343,6343,test,0.0
6344,6344,test,0.0
6345,6345,test,2.0
6346,6346,test,1.0
6347,6347,test,0.0
6348,6348,test,0.0
6349,6349,test,2.0
6350,6350,test,1.0
6351,6351,test,1.0
6352,6352,test,0.0
6353,6353,test,1.0
6354,6354,test,2.0
6355,6355,test,0.0
6356,6356,test,0.0
6357,6357,test,0.0
6358,6358,test,0.0
6359,6359,test,1.0
6360,6360,test,1.0
6361,6361,test,0.0
6362,6362,test,2.0
6363,6363,test,0.0
6364,6364,test,1.0
6365,6365,test,0.0
6366,6366,test,0.0
6367,6367,test,3.0
6368,6368,test,0.0
6369,6369,test,0.0
6370,6370,test,1.0
6371,6371,test,1.0
6372,6372,test,0.0
6373,6373,test,0.0
6374,6374,test,3.0
6375,6375,test,0.0
6376,6376,test,1.0
6377,6377,test,0.0
6378,6378,test,3.0
6379,6379,test,2.0
6380,6380,test,1.0
6381,6381,test,0.0
6382,6382,test,0.0
6383,6383,test,2.0
6384,6384,test,3.0
6385,6385,test,1.0
6386,6386,test,1.0
6387,6387,test,1.0
6388,6388,test,1.0
6389,6389,test,0.0
6390,6390,test,0.0
6391,6391,test,1.0
6392,6392,test,0.0
6393,6393,test,0.0
6394,6394,test,0.0
6395,6395,test,0.0
6396,6396,test,1.0
6397,6397,test,1.0
6398,6398,test,2.0
6399,6399,test,0.0
6400,6400,test,0.0
6401,6401,test,0.0
6402,6402,test,0.0
6403,6403,test,1.0
6404,6404,test,2.0
6405,6405,test,0.0
6406,6406,test,1.0
6407,6407,test,0.0
6408,6408,test,0.0
6409,6409,test,1.0
6410,6410,test,0.0
6411,6411,test,0.0
6412,6412,test,0.0
6413,6413,test,1.0
6414,6414,test,0.0
6415,6415,test,0.0
6416,6416,test,0.0
6417,6417,test,1.0
6418,6418,test,1.0
6419,6419,test,0.0
6420,6420,test,0.0
6421,6421,test,0.0
6422,6422,test,0.0
6423,6423,test,0.0
6424,6424,test,1.0
6425,6425,test,0.0
6426,6426,test,0.0
6427,6427,test,1.0
6428,6428,test,0.0
6429,6429,test,0.0
6430,6430,test,1.0
6431,6431,test,0.0
6432,6432,test,0.0
6433,6433,test,0.0
6434,6434,test,0.0
6435,6435,test,0.0
6436,6436,test,0.0
6437,6437,test,0.0
6438,6438,test,1.0
6439,6439,test,0.0
6440,6440,test,1.0
6441,6441,test,0.0
6442,6442,test,1.0
6443,6443,test,1.0
6444,6444,test,1.0
6445,6445,test,0.0
6446,6446,test,0.0
6447,6447,test,0.0
6448,6448,test,4.0
6449,6449,test,0.0
6450,6450,test,0.0
6451,6451,test,0.0
6452,6452,test,0.0
6453,6453,test,1.0
6454,6454,test,1.0
6455,6455,test,0.0
6456,6456,test,0.0
6457,6457,test,0.0
6458,6458,test,0.0
6459,6459,test,1.0
6460,6460,test,0.0
6461,6461,test,0.0
6462,6462,test,0.0
6463,6463,test,0.0
6464,6464,test,0.0
6465,6465,test,0.0
6466,6466,test,1.0
6467,6467,test,2.0
6468,6468,test,1.0
6469,6469,test,1.0
6470,6470,test,1.0
6471,6471,test,0.0
6472,6472,test,1.0
6473,6473,test,0.0
6474,6474,test,0.0
6475,6475,test,0.0
6476,6476,test,0.0
6477,6477,test,0.0
6478,6478,test,1.0
6479,6479,test,1.0
6480,6480,test,0.0
6481,6481,test,1.0
6482,6482,test,0.0
6483,6483,test,1.0
6484,6484,test,0.0
6485,6485,test,0.0
6486,6486,test,1.0
6487,6487,test,0.0
6488,6488,test,0.0
6489,6489,test,0.0
6490,6490,test,2.0
6491,6491,test,0.0
6492,6492,test,0.0
6493,6493,test,1.0
6494,6494,test,1.0
6495,6495,test,0.0
6496,6496,test,0.0
6497,6497,test,0.0
6498,6498,test,0.0
6499,6499,test,0.0
6500,6500,test,1.0
6501,6501,test,0.0
6502,6502,test,0.0
6503,6503,test,0.0
6504,6504,test,1.0
6505,6505,test,0.0
6506,6506,test,0.0
6507,6507,test,1.0
6508,6508,test,1.0
6509,6509,test,1.0
6510,6510,test,1.0
6511,6511,test,0.0
6512,6512,test,0.0
6513,6513,test,0.0
6514,6514,test,2.0
6515,6515,test,1.0
6516,6516,test,0.0
6517,6517,test,0.0
6518,6518,test,1.0
6519,6519,test,1.0
6520,6520,test,0.0
6521,6521,test,3.0
6522,6522,test,0.0
6523,6523,test,0.0
6524,6524,test,0.0
6525,6525,test,0.0
6526,6526,test,1.0
6527,6527,test,1.0
6528,6528,test,1.0
6529,6529,test,0.0
6530,6530,test,0.0
6531,6531,test,0.0
6532,6532,test,0.0
6533,6533,test,0.0
6534,6534,test,1.0
6535,6535,test,0.0
6536,6536,test,0.0
6537,6537,test,0.0
6538,6538,test,1.0
6539,6539,test,0.0
6540,6540,test,0.0
6541,6541,test,0.0
6542,6542,test,3.0
6543,6543,test,1.0
6544,6544,test,1.0
6545,6545,test,0.0
6546,6546,test,0.0
6547,6547,test,0.0
6548,6548,test,0.0
6549,6549,test,0.0
6550,6550,test,1.0
6551,6551,test,2.0
6552,6552,test,1.0
6553,6553,test,1.0
6554,6554,test,0.0
6555,6555,test,1.0
6556,6556,test,1.0
6557,6557,test,0.0
6558,6558,test,0.0
6559,6559,test,1.0
6560,6560,test,0.0
6561,6561,test,2.0
6562,6562,test,1.0
6563,6563,test,1.0
6564,6564,test,1.0
6565,6565,test,0.0
6566,6566,test,0.0
6567,6567,test,0.0
6568,6568,test,1.0
6569,6569,test,1.0
6570,6570,test,3.0
6571,6571,test,0.0
6572,6572,test,0.0
6573,6573,test,0.0
6574,6574,test,1.0
6575,6575,test,0.0
6576,6576,test,1.0
6577,6577,test,0.0
6578,6578,test,0.0
6579,6579,test,0.0
6580,6580,test,1.0
6581,6581,test,3.0
6582,6582,test,0.0
6583,6583,test,0.0
6584,6584,test,0.0
6585,6585,test,0.0
6586,6586,test,0.0
6587,6587,test,0.0
6588,6588,test,0.0
6589,6589,test,2.0
6590,6590,test,0.0
6591,6591,test,0.0
6592,6592,test,1.0
6593,6593,test,0.0
6594,6594,test,0.0
6595,6595,test,0.0
6596,6596,test,1.0
6597,6597,test,0.0
6598,6598,test,0.0
6599,6599,test,0.0
6600,6600,test,0.0
6601,6601,test,0.0
6602,6602,test,3.0
6603,6603,test,1.0
6604,6604,test,0.0
6605,6605,test,3.0
6606,6606,test,0.0
